image,label,source_video,split,class_id,class_name,kind,description,frame_idx
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_06_f00138.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_06_f00138.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\06.mp4,train,1,fall,Fall,Walking while seeing the mobile phone then fall backward (left hand not fully in the frame).,138
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_06_f00165.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_06_f00165.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\06.mp4,train,1,fall,Fall,Walking while seeing the mobile phone then fall backward (left hand not fully in the frame).,165
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_06_f00193.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_06_f00193.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\06.mp4,train,1,fall,Fall,Walking while seeing the mobile phone then fall backward (left hand not fully in the frame).,193
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00019.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00019.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,19
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00038.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00038.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,38
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00057.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00057.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,57
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00077.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00077.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,77
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00096.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00096.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,96
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00115.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00115.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,115
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_07_f00134.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_07_f00134.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\07.mp4,train,1,fall,Fall,Falling (forward) after trying to pick the bottle from the ground.,134
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00026.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00026.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,26
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00051.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00051.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,51
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00077.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00077.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,77
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00103.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00103.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,103
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00129.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00129.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,129
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00154.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00154.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,154
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_08_f00180.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_08_f00180.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\08.mp4,train,1,fall,Fall,Reading a newspaper in the sitting position on the ground then falling backward.,180
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00024.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00024.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,24
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00047.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00047.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,47
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00071.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00071.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,71
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00095.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00095.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,95
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00119.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00119.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,119
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00142.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00142.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,142
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_09_f00166.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_09_f00166.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\09.mp4,train,1,fall,Fall,Falling backward after walking.,166
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00000.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00000.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,0
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00024.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00024.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,24
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00047.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00047.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,47
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00071.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00071.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,71
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00095.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00095.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,95
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00119.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00119.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,119
D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\images\train\subject_2_fall_10_f00142.jpg,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\fall_detect_v3_gmdcsa24_autolabel\labels\train\subject_2_fall_10_f00142.txt,D:\Program\health(5-12)\fall_detection_model_bundle\v3_upgrade_lab\datasets\external_authorized\gmdcsa24\extracted\ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-d3edb5d\Subject 2\Fall\10.mp4,train,1,fall,Fall,Right side fall then backward.,142
